Celtic Park Hospitality Betting Area Unit 3,Y,STADIUM,Local,10.92.26.98,10.92.27.98,192.168.16.95/22,82.0.87.95,wh-r_sta-celtic_hba03,10.96.129.98,N/A,CISCO1941,"15.1(1)T, RELEASE SOFTWARE (fc1)",wh-s_celtic_hba03, 10.96.13.226,WS-C2960X-24PS-L,"15.2(2)E3, RELEASE SOFTWARE (fc3)",10.96.13.224/27,10.160.248.0/27,10.161.248.0/27,10.162.248.0/27,10.163.248.0/27,10.164.248.0/27,10.165.248.0/27,10.166.248.0/27,10.167.248.0/27,,,
Celtic Park Hospitality Betting Area Unit 4,Y,STADIUM,Local,10.92.26.99,10.92.27.99,192.168.16.96/22,82.0.87.96,wh-r_sta-celtic_hba04,10.96.129.99,N/A,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_celtic_hba04, 10.96.14.2,WS-C2960X-24PS-L,"15.0(2a)EX5, RELEASE SOFTWARE (fc3)",10.96.14.0/27,10.160.248.32/27,10.161.248.32/27,10.162.248.32/27,10.163.248.32/27,10.164.248.32/27,10.165.248.32/27,10.166.248.32/27,10.167.248.32/27,,,
Rangers FC  Concentrator 1,Y,STADIUM,Local,10.92.26.195,10.92.27.195,10.10.8.165,185.15.204.220,wh-r_sta-rangers_ar01,10.96.129.195,192.168.240.1,Cisco 4321 ISR,"15.5(3)S4b, RELEASE SOFTWARE (fc1)",N/A Concentrator,,,,,,,,,,,,,,,
Rangers FC  Concentrator 2,Y,STADIUM,Local,10.92.26.196,10.92.27.196,10.10.8.166,185.15.204.221,wh-r_sta-rangers_ar02,10.96.129.196,192.168.240.2,Cisco 4321 ISR,"15.5(3)S4b, RELEASE SOFTWARE (fc1)",N/A Concentrator,,,,,,,,,,,,,,,
Rangers Unit 1,Y,STADIUM,Local,10.92.26.83,10.92.27.83,N/A,N/A,wh-r_sta-rangers_ur01,10.96.129.83,192.168.240.3,CISCO1941,"15.4(3)M3, RELEASE SOFTWARE (fc2)",wh-s_sta-rangers_us01, 10.96.12.2,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.12.0/27,10.160.246.32/27,10.161.246.32/27,10.162.246.32/27,10.163.246.32/27,10.164.246.32/27,10.165.246.32/27,10.166.246.32/27,10.167.246.32/27,,,
Rangers Unit 2,Y,STADIUM,Local,10.92.26.84,10.92.27.84,N/A,N/A,wh-r_sta-rangers_ur02,10.96.129.84,192.168.240.4,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us02, 10.96.12.34,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.12.32/27,10.160.246.64/27,10.161.246.64/27,10.162.246.64/27,10.163.246.64/27,10.164.246.64/27,10.165.246.64/27,10.166.246.64/27,10.167.246.64/27,,,
Rangers Unit 3,Y,STADIUM,Local,10.92.26.85,10.92.27.85,N/A,N/A,wh-r_sta-rangers_ur03,10.96.129.85,192.168.240.5,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us03, 10.96.12.66,WS-C2960X-24PS-L,"15.0(2a)EX5, RELEASE SOFTWARE (fc3)", 10.96.12.64/27,10.160.246.96/27,10.161.246.96/27,10.162.246.96/27,10.163.246.96/27,10.164.246.96/27,10.165.246.96/27,10.166.246.96/27,10.167.246.96/27,,,
Rangers Unit 4,Y,STADIUM,Local,10.92.26.86,10.92.27.86,N/A,N/A,wh-r_sta-rangers_ur04,10.96.129.86,192.168.240.6,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us04, 10.96.12.98,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.12.96/27,10.160.246.128/27,10.161.246.128/27,10.162.246.128/27,10.163.246.128/27,10.164.246.128/27,10.165.246.128/27,10.166.246.128/27,10.167.246.128/27,,,
Rangers Unit 5,Y,STADIUM,Local,10.92.26.87,10.92.27.87,N/A,N/A,wh-r_sta-rangers_ur05,10.96.129.87,192.168.240.7,CISCO1941,"15.2(4)M6, RELEASE SOFTWARE (fc2)",wh-s_sta-rangers_us05, 10.96.12.130,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.12.128/27,10.160.246.160/27,10.161.246.160/27,10.162.246.160/27,10.163.246.160/27,10.164.246.160/27,10.165.246.160/27,10.166.246.160/27,10.167.246.160/27,,,
Rangers Unit 6,Y,STADIUM,Local,10.92.26.88,10.92.27.88,N/A,N/A,wh-r_sta-rangers_ur06,10.96.129.88,192.168.240.8,CISCO1941,"15.3(3)M5, RELEASE SOFTWARE (fc3",wh-s_sta-rangers_us06, 10.96.12.162,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.12.160/27,10.160.246.192/27,10.161.246.192/27,10.162.246.192/27,10.163.246.192/27,10.164.246.192/27,10.165.246.192/27,10.166.246.192/27,10.167.246.192/27,,,
Rangers Unit 7,Y,STADIUM,Local,10.92.26.89,10.92.27.89,N/A,N/A,wh-r_sta-rangers_ur07,10.96.129.89,192.168.240.9, CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us07, 10.96.12.194,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.12.192/27,10.160.246.224/27,10.161.246.224/27,10.162.246.224/27,10.163.246.224/27,10.164.246.224/27,10.165.246.224/27,10.166.246.224/27,10.167.246.224/27,,,
Rangers Unit 8,N,STADIUM,Local,10.92.26.90,10.92.27.90,N/A,N/A,wh-r_sta-rangers_ur08,10.96.129.90,192.168.240.10,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us08, 10.96.12.226,WS-C2960X-24PS-L,"15.0(2a)EX5, RELEASE SOFTWARE (fc3)", 10.96.12.224/27,10.160.247.0/27,10.161.247.0/27,10.162.247.0/27,10.163.247.0/27,10.164.247.0/27,10.165.247.0/27,10.166.247.0/27,10.167.247.0/27,,,
Rangers Unit 9,Y,STADIUM,Local,10.92.26.91,10.92.27.91,N/A,N/A,wh-r_sta-rangers_ur09,10.96.129.91,192.168.240.11,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us09, 10.96.13.2,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.13.0/27,10.160.247.32/27,10.161.247.32/27,10.162.247.32/27,10.163.247.32/27,10.164.247.32/27,10.165.247.32/27,10.166.247.32/27,10.167.247.32/27,,,
Rangers Unit 10,Y,STADIUM,Local,10.92.26.92,10.92.27.92,N/A,N/A,wh-r_sta-rangers_ur10,10.96.129.92,192.168.240.12,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us10, 10.96.13.34,WS-C2960X-24PS-L,"15.0(2a)EX5, RELEASE SOFTWARE (fc3)", 10.96.13.32/27,10.160.247.64/27,10.161.247.64/27,10.162.247.64/27,10.163.247.64/27,10.164.247.64/27,10.165.247.64/27,10.166.247.64/27,10.167.247.64/27,,,
Rangers Unit 11,N,STADIUM,Local,10.92.26.93,10.92.27.93,N/A,N/A,wh-r_sta-rangers_ur11,10.96.129.93,192.168.240.13,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",wh-s_sta-rangers_us11, 10.96.13.66,WS-C2960X-24PS-L,"15.2(2)E6, RELEASE SOFTWARE (fc1)", 10.96.13.64/27,10.160.247.96/27,10.161.247.96/27,10.162.247.96/27,10.163.247.96/27,10.164.247.96/27,10.165.247.96/27,10.166.247.96/27,10.167.247.96/27,,,
Starlink Unit 1 (Was Aintree Unit 5),N,SL,SL,10.92.26.172,10.92.27.172,DYNAMIC,DYNAMIC,wh-r_sl-starlink_01,10.96.129.172,N/A,Cisco 4321 ISR,"15.5(3)S4b, RELEASE SOFTWARE (fc1)",wh-s_sl-starlink_01,10.96.24.66,WS-C2960X-24PS-L,"15.2(2)E7, RELEASE SOFTWARE (fc3)",10.96.24.64/27 ,10.160.230.192/27,10.161.230.192/27,10.162.230.192/27,10.163.230.192/27,10.164.230.192/27,10.165.230.192/27,10.166.230.192/27,10.167.230.192/27,,,
Starlink Unit 2 (Was Aintree West Tip),N,SL,SL,10.92.26.165,10.92.27.165,DYNAMIC,DYNAMIC,wh-r_sl-starlink_02,10.96.129.165,N/A,Cisco 4321 ISR,,wh-s_sl-starlink_02,10.96.25.194,WS-C2960X-24PS-L,,10.96.25.192/27,10.160.227.160/27,10.161.227.160/27,10.162.227.160/27,10.163.227.160/27,10.164.227.160/27,10.165.227.160/27,10.166.227.160/27,10.167.227.160/27,,,
Starlink Unit 3,N,SL,SL,,,DYNAMIC,DYNAMIC,,,N/A,Cisco 4321 ISR,,,,WS-C2960X-24PS-L,,,,,,,,,,,,,
Starlink Unit 4,N,SL,SL,10.92.26.184,10.92.27.184,DYNAMIC,DYNAMIC,wh-r_sl-starlink_04,10.96.129.184,N/A,Cisco 4321 ISR,,wh-s_sl-starlink_04,10.96.28.98,WS-C2960X-24PS-L,,10.96.28.96/27,10.160.229.0/27,10.161.229.0/27,10.162.229.0/27,10.163.229.0/27,10.164.229.0/27,10.165.229.0/27,10.166.229.0/27,10.167.229.0/27,,,
Starlink Unit 5,N,SL,SL,10.92.26.185,10.92.27.185,DYNAMIC,DYNAMIC,wh-r_sl-starlink_05,10.96.129.185,N/A,Cisco 4321 ISR,,wh-s_sl-starlink_05,10.96.28.130,WS-C2960X-24PS-L,,10.96.28.128/27,10.160.229.32/27,10.161.229.32/27,10.162.229.32/27,10.163.229.32/27,10.164.229.32/27,10.165.229.32/27,10.166.229.32/27,10.167.229.32/27,,,
Starlink Unit 6,N,SL,SL,10.92.26.186,10.92.27.186,DYNAMIC,DYNAMIC,wh-r_sl-starlink_06,10.96.129.186,N/A,Cisco 4321 ISR,,wh-s_sl-starlink_06,10.96.28.162,WS-C2960X-24PS-L,,10.96.28.160/27,10.160.229.64/27,10.161.229.64/27,10.162.229.64/27,10.163.229.64/27,10.164.229.64/27,10.165.229.64/27,10.166.229.64/27,10.167.229.64/27,,,
Light and Wonder (Oldham) (was Scientific Games),Y,THIRD PARTY,Local,10.92.26.70,10.92.27.70,DHCP,81.128.222.142,wh-r_sg-oldham_01,10.96.129.70,N/A,Cisco 4321 ISR,"15.5(3)S4b, RELEASE SOFTWARE (fc1)",MANAGED BY SG,,,,10.96.253.0/27,Used for SG services - Does not need to receive SOFT configuration,,,,,,,,,,
,,,,,,,,,,,,,,,,,10.96.253.32/27,,,,,,,,,,,
,,,,,,,,,,,,,,,,,10.96.253.64/27,,,,,,,,,,,
4g Test Connection 1,Y,4g,4g,Tunnel 21: 10.92.25.11,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_01,10.99.129.11,N/A,CISCO1941,,N/A,,,,,,,,,,,,,,,
4g Test Connection 2,Y,4g,4g,Tunnel 21: 10.92.25.12,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_02,10.99.129.12,N/A,CISCO1941,,N/A,,,,,,,,,,,,,,,
4g Test Connection 3,Y,4g,4g,Tunnel 21: 10.92.25.13,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_03,10.99.129.13,N/A,CISCO1941,"15.2(4)M6, RELEASE SOFTWARE (fc2)",N/A,,,,,,,,,,,,,,,
4g Test Connection 4,Y,4g,4g,Tunnel 21: 10.92.25.14,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_04,10.99.129.14,N/A,CISCO1941,,N/A,,,,,,,,,,,,,,,
4g Test Connection 5,Y,4g,4g,Tunnel 21: 10.92.25.15,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_05,10.99.129.15,N/A,CISCO1941,,N/A,,,,,,,,,,,,,,,
4g Test Connection 6,Y,4g,4g,Tunnel 21: 10.92.25.16,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_06,10.99.129.16,N/A,CISCO1941,,N/A,,,,,,,,,,,,,,,
4g Test Connection 7,Y,4g,4g,Tunnel 21: 10.92.25.17,,DYNAMIC,DYNAMIC,wh-r_4g-tempconn_07,10.99.129.17,N/A,CISCO1941,"15.3(3)M6, RELEASE SOFTWARE (fc1)",N/A,,,,,,,,,,,,,,,
5g Test Connection 1,N,5g,5g,Tunnel 21: 10.92.25.18,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_01,10.99.129.18,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 2,N,5g,5g,Tunnel 21: 10.92.25.19,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_02,10.99.129.19,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 3,N,5g,5g,Tunnel 21: 10.92.25.20,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_03,10.99.129.20,N/A,CISCO1111,"17.12.3, RELEASE SOFTWARE (fc7)",N/A,,,,,,,,,,,,,,,
5g Test Connection 4,N,5g,5g,Tunnel 21: 10.92.25.21,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_04,10.99.129.21,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 5,N,5g,5g,Tunnel 21: 10.92.25.22,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_05,10.99.129.22,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 6,N,5g,5g,Tunnel 21: 10.92.25.23,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_06,10.99.129.23,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 7,N,5g,5g,Tunnel 21: 10.92.25.24,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_07,10.99.129.24,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 8,N,5g,5g,Tunnel 21: 10.92.25.25,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_08,10.99.129.25,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 9,N,5g,5g,Tunnel 21: 10.92.25.26,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_09,10.99.129.26,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 10,N,5g,5g,Tunnel 21: 10.92.25.27,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_10,10.99.129.27,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 11,N,5g,5g,Tunnel 21: 10.92.25.28,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_11,10.99.129.28,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 12,N,5g,5g,Tunnel 21: 10.92.25.29,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_12,10.99.129.29,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 13,N,5g,5g,Tunnel 21: 10.92.25.30,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_13,10.99.129.30,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 14,N,5g,5g,Tunnel 21: 10.92.25.31,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_14,10.99.129.31,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 15,N,5g,5g,Tunnel 21: 10.92.25.32,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_15,10.99.129.32,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 16,N,5g,5g,Tunnel 21: 10.92.25.33,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_16,10.99.129.33,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 17,N,5g,5g,Tunnel 21: 10.92.25.34,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_17,10.99.129.34,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 18,N,5g,5g,Tunnel 21: 10.92.25.35,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_18,10.99.129.35,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 19,N,5g,5g,Tunnel 21: 10.92.25.36,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_19,10.99.129.36,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 20,N,5g,5g,Tunnel 21: 10.92.25.37,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_20,10.99.129.37,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
5g Test Connection 21,N,5g,5g,Tunnel 21: 10.92.25.38,,DYNAMIC,DYNAMIC,wh-r_5g-tempconn_21,10.99.129.38,N/A,CISCO1111,,N/A,,,,,,,,,,,,,,,
